번호,소관부처,사업수행기관,지원분야,공고명,신청시작일자,신청종료일자,등록일자,공고상세URL
799,고용노동부,경기경영자총협회,인력,2026년 미래내일 일경험 사업 참여기업 모집 공고(인턴형ㆍ기업탐방형),2025-12-01,2026-10-30,2025-12-17,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116832
800,중소벤처기업부,중소기업기술정보진흥원,기술,2026년 클라우드 종합솔루션 지원사업 참여기업 모집 공고(제조분야),2026-01-05,2026-02-13,2025-12-16,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116843
801,산업통상부,한국산업기술기획평가원,기술,2026년 1차 소재부품기술개발사업 신규지원 대상과제 공고,2026-01-09,2026-02-09,2025-12-16,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116814
802,중소벤처기업부,소상공인시장진흥공단,금융,2025년 코로나19 피해 소상공인 분할상환 특례 지원 시행 수정 공고,2025-07-30,2026-06-30,2025-12-15,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116801
803,지식재산처,한국지식재산보호원,기술,2026년 해외 온라인 위조상품 유통 사전진단 서비스 공고,2026-01-02,2026-12-31,2025-12-11,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116745
804,중소벤처기업부,중소벤처기업진흥공단,수출,2026년 중소기업 수출지원사업 통합 공고,2025-12-10,2026-12-31,2025-12-10,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116741
805,경상북도,기초자치단체,경영,[경북] 안동시 2025년 창업 컨설팅 지원사업 참여자 모집 공고(안동형 일자리 사업),2025-12-09,2026-01-30,2025-12-10,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116723
806,조달청,직접수행,경영,2026년 우수제품 지정계획 공고,2026-01-02,2026-06-16,2025-12-04,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116658
807,경상남도,기초자치단체,금융,[경남] 창원시 2025년 중소기업육성자금 긴급 융자 지원사업 재공고,2025-11-19,2026-09-30,2025-11-24,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116487
808,대구광역시,경북대학교 첨단정보통신융합산업기술원,기술,[대구] 2025년 BIT융합캠퍼스(의료ㆍ헬스ㆍ바이오) 지원대상 기업 상시 모집 공고,2025-11-03,2026-02-27,2025-11-21,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116458
809,중소벤처기업부,울산테크노파크,경영,[울산] 2025년 2차 AI기반 PoC 실증 지원사업 수혜기업 모집 연장 공고(지역특화 제조데이터 활성화 사업),2025-11-19,2026-02-28,2025-11-20,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116436
810,경기도,경기테크노파크,인력,[경기] 2025년 로봇직업교육센터 취업 연계 지원사업 참여기업 모집 변경 공고,2025-11-14,2026-02-28,2025-11-17,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116355
811,부산광역시,부산테크노파크,경영,[부산] 2025년 스마트공장 기초단계 컨설팅 수요기업 모집 공고,2025-11-03,2026-06-30,2025-11-03,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116037
812,부산광역시,부산테크노파크,경영,[부산] 6차 부산특구(암모니아 친환경에너지) 2차년도 안착화지원사업 통합 공고,2025-10-30,2026-05-31,2025-11-03,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116045
813,중소벤처기업부,스마트제조혁신추진단,기술,중소제조 특화 Multi AI Agent 개발 (R&D)(2026년 스마트 제조혁신 지원사업 통합 공고),2026-03-01,2026-03-31,2025-11-03,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116030
814,중소벤처기업부,스마트제조혁신추진단,기술,중소기업 스마트서비스 지원(2026년 스마트 제조혁신 지원사업 통합 공고),2026-05-01,2026-05-31,2025-11-03,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116017
815,중소벤처기업부,스마트제조혁신추진단,기술,제조데이터 상품가공 지원(2026년 스마트 제조혁신 지원사업 통합 공고),2025-12-01,2026-01-31,2025-11-03,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116015
816,중소벤처기업부,스마트제조혁신추진단,기술,AI 응용제품 신속 상용화(2026년 스마트 제조혁신 지원사업 통합 공고),2026-01-01,2026-01-31,2025-11-03,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116014
817,중소벤처기업부,스마트제조혁신추진단,기술,제조 DX멘토단 활용지원(2026년 스마트 제조혁신 지원사업 통합 공고),2025-10-31,2026-12-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116008
818,중소벤처기업부,스마트제조혁신추진단,기술,공급기업 역량진단(2026년 스마트 제조혁신 지원사업 통합 공고),2026-03-01,2026-04-30,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116007
819,중소벤처기업부,스마트제조혁신추진단,기술,클라우드 제조솔루션(2026년 스마트 제조혁신 지원사업 통합 공고),2026-01-01,2026-02-28,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116005
820,중소벤처기업부,스마트제조혁신추진단,기술,스마트 공장 수준 확인(2026년 스마트 제조혁신 지원사업 통합 공고),2025-10-31,2026-12-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116004
821,중소벤처기업부,국가뿌리산업진흥센터,기술,자동화지원_자동화 공정 구축(2026년 스마트 제조혁신 지원사업 통합 공고),2025-12-01,2026-01-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116003
822,중소벤처기업부,한국로봇산업진흥원,기술,자동화지원_제조로봇 도입(2026년 스마트 제조혁신 지원사업 통합 공고),2025-12-01,2026-01-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116027
823,중소벤처기업부,스마트제조혁신추진단,기술,스마트공장 구축_디지털 협업공장(2026년 스마트 제조혁신 지원사업 통합 공고),2025-11-01,2026-01-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116024
824,중소벤처기업부,스마트제조혁신추진단,기술,스마트공장 구축_대중소 상생형(AI트랙) 스마트공장(2026년 스마트 제조혁신 지원사업 통합 공고),2026-03-01,2026-04-30,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116022
825,중소벤처기업부,스마트제조혁신추진단,기술,스마트공장 구축_대중소 상생형 스마트공장(2026년 스마트 제조혁신 지원사업 통합 공고),2026-03-01,2026-04-30,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116000
826,중소벤처기업부,스마트제조혁신추진단,기술,스마트공장 구축_제조AI특화 스마트공장 (자율형공장 AI트랙)(2026년 스마트 제조혁신 지원사업 통합 공고),2026-03-01,2026-04-30,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000115998
827,중소벤처기업부,스마트제조혁신추진단,기술,스마트공장 구축_자율형공장(2026년 스마트 제조혁신 지원사업 통합 공고),2025-11-01,2026-01-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000115980
828,중소벤처기업부,스마트제조혁신추진단,기술,스마트공장 구축_도약(Jump-Up) 프로그램 연계 스마트공장(2026년 스마트 제조혁신 지원사업 통합 공고),2026-04-01,2026-05-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000115997
829,중소벤처기업부,스마트제조혁신추진단,기술,스마트공장 구축_레전드50+(지역특화 프로젝트) 스마트공장(2026년 스마트 제조혁신 지원사업 통합 공고),2026-02-01,2026-03-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000115979
830,중소벤처기업부,스마트제조혁신추진단,기술,스마트공장 구축_지역특화형 스마트공장(2026년 스마트 제조혁신 지원사업 통합 공고),2026-02-01,2026-03-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000115976
831,중소벤처기업부,스마트제조혁신추진단,기술,스마트공장 구축_부처협업형 스마트공장(2026년 스마트 제조혁신 지원사업 통합 공고),2026-02-01,2026-03-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000115972
832,중소벤처기업부,스마트제조혁신추진단,기술,스마트공장 구축_정부형 스마트공장(2026년 스마트 제조혁신 지원사업 통합 공고),2025-11-01,2026-01-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000115971
833,중소벤처기업부,중소기업기술정보진흥원,기술,2026년 스마트 제조혁신 지원사업 통합 공고,2025-10-31,2026-12-31,2025-10-31,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000115994
834,중소벤처기업부,소관 수행기관,경영,가업의 승계에 대한 증여세 납부유예 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113018
835,중소벤처기업부,소관 수행기관,경영,가업의 승계에 대한 증여세 과세특례(중소기업주식 사전상속특례) 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113017
836,중소벤처기업부,소관 수행기관,경영,가업상속에 대한 상속세 납부유예 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113028
837,중소벤처기업부,소관 수행기관,경영,가업상속에 대한 연부연납특례 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113015
838,중소벤처기업부,소관 수행기관,경영,가업상속공제 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113013
839,중소벤처기업부,소관 수행기관,경영,중소기업 취업자에 대한 소득세 감면 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113024
840,중소벤처기업부,소관 수행기관,경영,성과보상기금 수령액에 대한 소득세 감면 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113009
841,중소벤처기업부,소관 수행기관,경영,성과공유 중소기업의 경영성과급에 대한 세액공제 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113021
842,중소벤처기업부,소관 수행기관,경영,고용유지중소기업 등에 대산 과세특례 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113000
843,중소벤처기업부,소관 수행기관,경영,근로소득을 증대시킨 기업에 대한 세액공제 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113006
844,중소벤처기업부,소관 수행기관,경영,중소기업 사회보험료 세액공제 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112999
845,중소벤처기업부,소관 수행기관,경영,고용을 증대시킨 기업에 대한 세액공제 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113004
846,중소벤처기업부,소관 수행기관,경영,통합 고용 세액공제 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112997
847,중소벤처기업부,소관 수행기관,경영,기회발전특구집합투자기구 투자자에 대한 지원(기회발전특구 기업에 대한 지원 안내)(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112996
848,중소벤처기업부,소관 수행기관,경영,기회발전특구로 이전하는 기업에 대한 지원(기회발전특구 기업에 대한 지원 안내)(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112994
849,중소벤처기업부,소관 수행기관,경영,기회발전특구에 창업하는 기업에 대한 지원(기회발전특구 기업에 대한 지원 안내)(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000113002
850,중소벤처기업부,소관 수행기관,경영,위기지역 내 중소기업 등에 대한 지방세 감면 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112993
851,중소벤처기업부,소관 수행기관,경영,공장의 지방 이전에 대한 지방세 감면 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112992
852,중소벤처기업부,소관 수행기관,경영,법인의 지방 이전에 대한 지방세 감면 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112991
853,중소벤처기업부,소관 수행기관,경영,농업회사법인에 대한 세제 혜택 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112990
854,중소벤처기업부,소관 수행기관,경영,농공단지입주기업 등에 대한 세액감면 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112989
855,중소벤처기업부,소관 수행기관,경영,중소기업의 공장이전에 대한 과세특례 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112983
856,중소벤처기업부,소관 수행기관,경영,법인 본사 이전 양도차익에 대한 법인세 과세특례 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112979
857,중소벤처기업부,소관 수행기관,경영,공장의 대도시 밖 이전에 대한 법인세 과세특례 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112982
858,중소벤처기업부,소관 수행기관,경영,수도권 밖으로 본사를 이전하는 기업에 대한 세액감면 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112981
859,중소벤처기업부,소관 수행기관,경영,수도권 밖으로 공장을 이전하는 기업에 대한 세액감면 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112969
860,중소벤처기업부,소관 수행기관,경영,법인전환에 대한 양도소득세 이월과세 안내(2025년 중소기업 조세지원),,,2025-07-30,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000112954
